X,Y,Z,Sulfide,Sulfate,Archaea;__Euryarchaeota;__Methanomicrobia;__ANME_1;__f;__g,Archaea;__Euryarchaeota;__Methanomicrobia;__Methanosarcinales;__ANME_2c;__g,Bacteria;__Proteobacteria;__Deltaproteobacteria;__Desulfobacterales;__Desulfobacteraceae;__SEEP_SRB1,Bacteria;__Proteobacteria;__Deltaproteobacteria;__Desulfobacterales;__Desulfobulbaceae;__SEEP_SRB2,Bacteria;__Proteobacteria;__Deltaproteobacteria;__Desulfobacterales;__Desulfobulbaceae;__SEEP_SRB4,Sample_Name,Cylinder,Latitude_deg,Longitude_deg,Latitude_rel_cm,Longitude_rel_cm,Horizon,sum_abundance,observed,dist_to_nearest,xyz_of_nearest
0,75,9,0.11645454545454664,7.687230247933881,0.1979214089719032,0.005309204272918916,0.000689742562599921,0.006571284858350283,7.065144499110332e-05,,,,,,,,,0,81.08020720249795,"(30, 0, 2)"
0,75,10,0.09278645833333257,7.356932638888886,0.19011569405530251,0.0053306491657646145,0.0007072581941750357,0.006471351044274687,7.299576344387267e-05,,,,,,,,,0,81.17265549432271,"(30, 0, 2)"
0,75,11,0.07302777777777744,7.045317407407396,0.17902372274604267,0.0052841106099417775,0.0007230198105091744,0.00629138554814145,7.530882474161146e-05,,,,,,,,,0,81.2773031048644,"(30, 0, 2)"
0,75,12,0.05718875502008132,6.8105726907630455,0.17486447664156077,0.00522511274852404,0.0007379770970615272,0.00621812035529644,7.575814419117591e-05,,,,,,,,,0,81.39410298049853,"(30, 0, 2)"
0,75,13,0.042611111111111676,6.614198777777765,0.16721607728093005,0.005080947445460513,0.0007412702928338927,0.006065621778400754,7.552162778904832e-05,,,,,,,,,0,81.52300288875527,"(30, 0, 2)"
0,90,0,0.5497454545454555,13.471388909090903,0.20536778865040467,0.007854145977402272,0.0003193721519772095,0.006916752267012576,7.427221402251318e-06,,,,,,,,,0,75.0,"(0, 165, 0)"
0,90,1,0.5083033033033023,12.432987987987987,0.22471468362731273,0.008327843337201503,0.0003491033868758633,0.007730289674056146,1.207927458900614e-05,,,,,,,,,0,75.0,"(0, 165, 1)"
0,90,2,0.4515211970074799,11.534427680798009,0.22351153561231704,0.008144437804859928,0.0004097901310478652,0.007856472604680323,2.379562375604725e-05,,,,,,,,,0,75.0,"(0, 165, 2)"
0,90,3,0.39965442764578674,10.540036825053996,0.23928785458256532,0.00713268668532008,0.0004937945580757499,0.0077415390024334835,3.787770391679138e-05,,,,,,,,,0,75.0066663703967,"(0, 165, 2)"
0,90,4,0.34480916030534164,9.788993511450382,0.23676084845336698,0.006329405908741031,0.0005621066896366237,0.0074610137576022395,4.919832512861571e-05,,,,,,,,,0,75.02666192761077,"(0, 165, 2)"
0,90,5,0.29401581722319653,9.0772762741652,0.24641159910523552,0.005924126836399982,0.0006126422030676285,0.007495792238216629,5.5041308095470886e-05,,,,,,,,,0,75.05997601918082,"(0, 165, 2)"
0,90,6,0.24379537953795288,8.540479620462044,0.22365735808249232,0.005879707468106093,0.0006524862735766093,0.0072130422854403955,6.369638971596891e-05,,,,,,,,,0,75.1065909225016,"(0, 165, 2)"
