Longitude_rel_cm,Latitude_rel_cm,start_depth,Sulfate,observed,dist_to_nearest,coords_of_nearest
10,150,6,6.848500140977442,0,40.0,"(10, 190, 6)"
10,150,7,6.158378842592588,0,40.0,"(10, 190, 7)"
10,150,8,5.642981074766345,0,40.0,"(10, 190, 8)"
10,150,9,5.109447714007777,0,40.0,"(10, 190, 9)"
10,150,10,4.821881479591828,0,40.0,"(10, 190, 10)"
10,150,11,4.560293078626792,0,40.0,"(10, 190, 11)"
10,150,12,4.520416257668697,0,40.0,"(10, 190, 12)"
10,150,13,4.436399790502779,0,40.0,"(10, 190, 13)"
10,160,0,12.750553144016239,0,30.0,"(10, 190, 0)"
10,160,1,11.674823344370882,0,30.0,"(10, 190, 1)"
10,160,2,10.347048852223834,0,30.0,"(10, 190, 2)"
10,160,3,9.113599431818193,0,30.0,"(10, 190, 3)"
10,160,4,7.926812672018354,0,30.0,"(10, 190, 4)"
10,160,5,6.979009267015705,0,30.0,"(10, 190, 5)"
10,160,6,6.0706429067460235,0,30.0,"(10, 190, 6)"
10,160,7,5.326182111861129,0,30.0,"(10, 190, 7)"
10,160,8,4.626967687074823,0,30.0,"(10, 190, 8)"
10,160,9,4.245392472582246,0,30.0,"(10, 190, 9)"
10,160,10,3.945008149316503,0,30.0,"(10, 190, 10)"
10,160,11,3.8785190449438045,0,30.0,"(10, 190, 11)"
10,160,12,3.7707710262828376,0,30.0,"(10, 190, 12)"
10,160,13,3.7691084415584193,0,30.0,"(10, 190, 13)"
10,170,0,13.836774812967594,0,20.0,"(10, 190, 0)"
10,170,1,12.39953782696179,0,20.0,"(10, 190, 1)"
10,170,2,10.808362911611793,0,20.0,"(10, 190, 2)"
10,170,3,9.350523863636363,0,20.0,"(10, 190, 3)"
10,170,4,7.849850689655165,0,20.0,"(10, 190, 4)"
10,170,5,6.3282415693903875,0,20.0,"(10, 190, 5)"
10,170,6,5.118798347613208,0,20.0,"(10, 190, 6)"
10,170,7,4.104461606096123,0,20.0,"(10, 190, 7)"
10,170,8,3.646605379388438,0,20.0,"(10, 190, 8)"
10,170,9,3.324030422374417,0,20.0,"(10, 190, 9)"
10,170,10,3.2554751176470447,0,20.0,"(10, 190, 10)"
10,170,11,3.1276912627550795,0,20.0,"(10, 190, 11)"
10,170,12,3.16408712660026,0,20.0,"(10, 190, 12)"
10,170,13,3.0736228499156657,0,20.0,"(10, 190, 13)"
10,180,0,15.897726573426565,0,10.0,"(10, 190, 0)"
10,180,1,13.671180769230784,0,10.0,"(10, 190, 1)"
10,180,2,11.465397674418613,0,10.0,"(10, 190, 2)"
10,180,3,9.430258157389629,0,10.0,"(10, 190, 3)"
10,180,4,6.908289552238777,0,10.0,"(10, 190, 4)"
10,180,5,5.039716548672534,0,10.0,"(10, 190, 5)"
10,180,6,3.3943230968857794,0,10.0,"(10, 190, 6)"
10,180,7,2.8316662621358923,0,10.0,"(10, 190, 7)"
10,180,8,2.3216343317972106,0,10.0,"(10, 190, 8)"
10,180,9,2.284695337159228,0,10.0,"(10, 190, 9)"
10,180,10,2.342608778089867,0,10.0,"(10, 190, 10)"
10,180,11,2.4330252192982247,0,10.0,"(10, 190, 11)"
10,180,12,2.39895855704697,0,10.0,"(10, 190, 12)"
10,180,13,2.34555798755187,0,10.0,"(10, 190, 13)"
10,190,0,20.5577,1,0.0,"(10, 190, 0)"
10,190,1,18.7972,1,0.0,"(10, 190, 1)"
10,190,2,14.4674,1,0.0,"(10, 190, 2)"
10,190,3,5.9476,1,0.0,"(10, 190, 3)"
10,190,4,2.7237,1,0.0,"(10, 190, 4)"
10,190,5,2.8808,1,0.0,"(10, 190, 5)"
10,190,6,2.8808,1,0.0,"(10, 190, 6)"
10,190,7,2.8808,1,0.0,"(10, 190, 7)"
10,190,8,0.7051,1,0.0,"(10, 190, 8)"
10,190,9,0.7051,1,0.0,"(10, 190, 9)"
10,190,10,0.7051,1,0.0,"(10, 190, 10)"
10,190,11,2.0148,1,0.0,"(10, 190, 11)"
10,190,12,2.0148,1,0.0,"(10, 190, 12)"
10,190,13,2.0148,1,0.0,"(10, 190, 13)"
20,50,0,11.87767063953488,0,120.0,"(140, 50, 0)"
20,50,1,11.464680932203388,0,120.0,"(140, 50, 1)"
20,50,2,10.898040399999996,0,120.0,"(140, 50, 2)"
20,50,3,10.86609731774415,0,120.00416659433121,"(140, 50, 2)"
20,50,4,10.548838997395828,0,120.01666550941998,"(140, 50, 2)"
20,50,5,10.350159293680283,0,120.03749414245534,"(140, 50, 2)"
20,50,6,10.031121763255237,0,120.06664815842908,"(140, 50, 2)"
20,50,7,9.889188083832332,0,120.10412149464314,"(140, 50, 2)"
20,50,8,9.473454912935324,0,120.14990636700472,"(140, 50, 2)"
20,50,9,9.443020185185185,0,120.20399327809372,"(140, 50, 2)"
20,50,10,9.052284782608698,0,120.26637102698326,"(140, 50, 2)"
20,50,11,8.932831250000003,0,120.33702672078948,"(140, 50, 2)"
20,50,12,8.608703068862274,0,120.41594578792295,"(140, 50, 2)"
20,50,13,8.514994596774196,0,120.50311199301038,"(140, 50, 2)"
20,60,0,11.813584515570925,0,120.41594578792295,"(140, 50, 0)"
20,60,1,11.364913969465642,0,120.41594578792295,"(140, 50, 1)"
20,60,2,11.123136099865041,0,120.41594578792295,"(140, 50, 2)"
20,60,3,10.752554898218811,0,120.42009799032718,"(140, 50, 2)"
20,60,4,10.51822648104261,0,120.43255373859678,"(140, 50, 2)"
20,60,5,10.236624120317774,0,120.45331045679069,"(140, 50, 2)"
20,60,6,9.99898151214124,0,120.48236385463227,"(140, 50, 2)"
20,60,7,9.73643573788543,0,120.5197079319395,"(140, 50, 2)"
20,60,8,9.546974116997765,0,120.56533498481228,"(140, 50, 2)"
20,60,9,9.257011687571264,0,120.61923561356207,"(140, 50, 2)"
20,60,10,9.01811712085308,0,120.68139873236471,"(140, 50, 2)"
20,60,11,8.721448042929296,0,120.75181158061356,"(140, 50, 2)"
20,60,12,8.470812585034011,0,120.83045973594572,"(140, 50, 2)"
20,60,13,8.162571870286575,0,120.91732712891069,"(140, 50, 2)"
20,70,0,11.706473145161288,0,120.41594578792295,"(10, 190, 0)"
20,70,1,11.314172237762234,0,120.41594578792295,"(10, 190, 1)"
20,70,2,10.879357515923548,0,120.41594578792295,"(10, 190, 2)"
20,70,3,10.62279267589384,0,120.41594578792295,"(10, 190, 3)"
20,70,4,10.26987631291023,0,120.41594578792295,"(10, 190, 4)"
20,70,5,10.035154974093189,0,120.41594578792295,"(10, 190, 5)"
20,70,6,9.722048319755531,0,120.41594578792295,"(10, 190, 6)"
20,70,7,9.528149148296533,0,120.41594578792295,"(10, 190, 7)"
20,70,8,9.223115577119474,0,120.41594578792295,"(10, 190, 8)"
20,70,9,9.028024272349251,0,120.41594578792295,"(10, 190, 9)"
20,70,10,8.71146467032967,0,120.41594578792295,"(10, 190, 10)"
20,70,11,8.516642169373553,0,120.41594578792295,"(10, 190, 11)"
20,70,12,8.195353802281366,0,120.41594578792295,"(10, 190, 12)"
20,70,13,8.056250411522631,0,120.41594578792295,"(10, 190, 13)"
20,80,0,11.627969640179904,0,110.45361017187261,"(10, 190, 0)"
20,80,1,11.140280486202354,0,110.45361017187261,"(10, 190, 1)"
20,80,2,10.759459422850373,0,110.45361017187261,"(10, 190, 2)"
20,80,3,10.43152497291435,0,110.45361017187261,"(10, 190, 3)"
20,80,4,10.14878896169347,0,110.45361017187261,"(10, 190, 4)"
20,80,5,9.774986195121881,0,110.45361017187261,"(10, 190, 5)"
20,80,6,9.561000328330126,0,110.45361017187261,"(10, 190, 6)"
20,80,7,9.276560121268584,0,110.45361017187261,"(10, 190, 7)"
20,80,8,9.026766838649095,0,110.45361017187261,"(10, 190, 8)"
20,80,9,8.732481425800158,0,110.45361017187261,"(10, 190, 9)"
20,80,10,8.483642633703324,0,110.45361017187261,"(10, 190, 10)"
20,80,11,8.150941294885747,0,110.45361017187261,"(10, 190, 11)"
20,80,12,7.997823197674417,0,110.45361017187261,"(10, 190, 12)"
20,80,13,7.6983205806451585,0,110.45361017187261,"(10, 190, 13)"
20,90,0,11.531504820143885,0,100.4987562112089,"(10, 190, 0)"
20,90,1,11.049144423791804,0,100.4987562112089,"(10, 190, 1)"
20,90,2,10.566480907054832,0,100.4987562112089,"(10, 190, 2)"
20,90,3,10.266206104944425,0,100.4987562112089,"(10, 190, 3)"
20,90,4,9.854222089694579,0,100.4987562112089,"(10, 190, 4)"
20,90,5,9.59108035230343,0,100.4987562112089,"(10, 190, 5)"
20,90,6,9.208520721925057,0,100.4987562112089,"(10, 190, 6)"
20,90,7,9.038371956521653,0,100.4987562112089,"(10, 190, 7)"
20,90,8,8.69844542628769,0,100.4987562112089,"(10, 190, 8)"
20,90,9,8.482879249547878,0,100.4987562112089,"(10, 190, 9)"
20,90,10,8.093800722543346,0,100.4987562112089,"(10, 190, 10)"
20,90,11,7.938581520644512,0,100.4987562112089,"(10, 190, 11)"
20,90,12,7.569905475663713,0,100.4987562112089,"(10, 190, 12)"
20,90,13,7.431328253012045,0,100.4987562112089,"(10, 190, 13)"
20,100,0,11.513537277701772,0,90.55385138137417,"(10, 190, 0)"
20,100,1,10.944590524433833,0,90.55385138137417,"(10, 190, 1)"
20,100,2,10.485540578947317,0,90.55385138137417,"(10, 190, 2)"
20,100,3,10.057072478386095,0,90.55385138137417,"(10, 190, 3)"
20,100,4,9.701636675579232,0,90.55385138137417,"(10, 190, 4)"
20,100,5,9.320031473594462,0,90.55385138137417,"(10, 190, 5)"
20,100,6,9.023941508656138,0,90.55385138137417,"(10, 190, 6)"
20,100,7,8.681941830870196,0,90.55385138137417,"(10, 190, 7)"
20,100,8,8.404301282051218,0,90.55385138137417,"(10, 190, 8)"
20,100,9,8.106500982066569,0,90.55385138137417,"(10, 190, 9)"
20,100,10,7.848498885917983,0,90.55385138137417,"(10, 190, 10)"
20,100,11,7.509656327900287,0,90.55385138137417,"(10, 190, 11)"
20,100,12,7.271229543094493,0,90.55385138137417,"(10, 190, 12)"
20,100,13,7.013201094470043,0,90.55385138137417,"(10, 190, 13)"
20,110,0,11.45176227830832,0,80.62257748298549,"(10, 190, 0)"
20,110,1,10.847475988372079,0,80.62257748298549,"(10, 190, 1)"
20,110,2,10.213950681341691,0,80.62257748298549,"(10, 190, 2)"
20,110,3,9.913972865013701,0,80.62257748298549,"(10, 190, 3)"
20,110,4,9.40225987124456,0,80.62257748298549,"(10, 190, 4)"
20,110,5,9.060324150485352,0,80.62257748298549,"(10, 190, 5)"
20,110,6,8.638523475851073,0,80.62257748298549,"(10, 190, 6)"
20,110,7,8.365648405909717,0,80.62257748298549,"(10, 190, 7)"
20,110,8,7.841962328767083,0,80.62257748298549,"(10, 190, 8)"
20,110,9,7.7539053629031836,0,80.62257748298549,"(10, 190, 9)"
20,110,10,7.359682763045325,0,80.62257748298549,"(10, 190, 10)"
20,110,11,7.119609790528233,0,80.62257748298549,"(10, 190, 11)"
20,110,12,6.764132580321279,0,80.62257748298549,"(10, 190, 12)"
20,110,13,6.685991804180414,0,80.62257748298549,"(10, 190, 13)"
20,120,0,11.530930079681271,0,70.71067811865476,"(10, 190, 0)"
20,120,1,10.829335632839204,0,70.71067811865476,"(10, 190, 1)"
20,120,2,10.22383758689172,0,70.71067811865476,"(10, 190, 2)"
20,120,3,9.663797901785657,0,70.71067811865476,"(10, 190, 3)"
20,120,4,9.207845331695259,0,70.71067811865476,"(10, 190, 4)"
20,120,5,8.734332569875704,0,70.71067811865476,"(10, 190, 5)"
20,120,6,8.358742209737759,0,70.71067811865476,"(10, 190, 6)"
20,120,7,7.952106887565085,0,70.71067811865476,"(10, 190, 7)"
20,120,8,7.626642134831414,0,70.71067811865476,"(10, 190, 8)"
20,120,9,7.2408477466977175,0,70.71067811865476,"(10, 190, 9)"
20,120,10,6.933672916666658,0,70.71067811865476,"(10, 190, 10)"
20,120,11,6.581830759046777,0,70.71067811865476,"(10, 190, 11)"
20,120,12,6.373468960538974,0,70.71067811865476,"(10, 190, 12)"
20,120,13,6.171517991407084,0,70.71067811865476,"(10, 190, 13)"
20,130,0,11.572870457604308,0,60.8276253029822,"(10, 190, 0)"
20,130,1,10.83880676136363,0,60.8276253029822,"(10, 190, 1)"
20,130,2,10.04606754735791,0,60.8276253029822,"(10, 190, 2)"
20,130,3,9.479527768090625,0,60.8276253029822,"(10, 190, 3)"
20,130,4,8.84882526188553,0,60.8276253029822,"(10, 190, 4)"
20,130,5,8.403171412471771,0,60.8276253029822,"(10, 190, 5)"
20,130,6,7.830771854304593,0,60.8276253029822,"(10, 190, 6)"
20,130,7,7.531467913105365,0,60.8276253029822,"(10, 190, 7)"
20,130,8,7.033070050946114,0,60.8276253029822,"(10, 190, 8)"
20,130,9,6.724112873134309,0,60.8276253029822,"(10, 190, 9)"
20,130,10,6.201934191472239,0,60.8276253029822,"(10, 190, 10)"
20,130,11,6.079777257240199,0,60.8276253029822,"(10, 190, 11)"
20,130,12,5.7584354442344,0,60.8276253029822,"(10, 190, 12)"
20,130,13,5.72498902821316,0,60.8276253029822,"(10, 190, 13)"
20,140,0,11.85645329301076,0,50.99019513592785,"(10, 190, 0)"
20,140,1,10.954960125142204,0,50.99019513592785,"(10, 190, 1)"
20,140,2,10.139385553379027,0,50.99019513592785,"(10, 190, 2)"
